,Length,Width,Views_7days,EUR Price,Year Built,clusters
71,-0.7907865925335131,-0.9981867333055179,3.6446290659816794,-0.3663423255898873,-1.2471737653896522,1
72,-0.8158051320258565,-0.8558024257028285,0.0783181772627892,-0.3663423255898873,-0.9305766207570987,4
73,-0.8158051320258565,-0.8558024257028285,0.2660187503532571,-0.3663423255898873,-0.9305766207570987,4
74,-0.95436935075268,-1.015984771755854,0.7176732543521955,-0.36495047055783725,-1.4846216238640673,4
75,-1.223799776054837,-1.229561233159888,-0.21496396819106692,-0.36495047055783725,-2.5927116300780044,4
76,-0.915879289995229,-0.9625906564048455,0.39506289435295383,-0.36495047055783725,-0.7722780484408219,4
77,-0.8138806289879839,-0.8380043872524923,0.37746596562572243,-0.36495047055783725,-0.8514273345989603,4
78,-1.05251900568418,-1.140571040908207,-0.4378583987359976,-0.36495047055783725,-2.8301594885524195,4
79,-0.9870859023965134,-0.9714896756300134,0.0783181772627892,-0.36495047055783725,-0.6931287622826836,4
80,-0.6656938950717975,-0.793509291126652,0.06658689144463496,-0.36495047055783725,-1.1680244792315138,4
81,-1.0121044418888565,-0.9625906564048455,1.5271319758048383,-0.36495047055783725,-0.5348301899664069,4
82,-0.7426740165866994,-0.8736004641531646,0.47718189508003356,-0.36495047055783725,-1.642920196180344,4
83,-0.7003349497535034,-0.45534656057026446,0.5417039670798819,-0.36495047055783725,-1.5637709100222057,4
84,-1.1910832244110037,-1.2117631947095517,-0.06832289546413886,-0.3649518624128693,1.0481555331963606,2
85,-1.1853097152973862,-1.229561233159888,0.547569609988959,-0.3649518624128693,1.0481555331963606,2
86,-1.1660646849186604,-1.1227730024578708,0.10178074889909769,-0.3649518624128693,1.0481555331963606,2
87,-1.2622898368122881,-1.0515808486565266,0.04312431980832647,-0.36496438910815776,-0.2973823314919917,2
88,-0.877389229237778,-1.0515808486565266,-0.1504418961912186,-0.36496438910815776,-2.3552637716035894,4
89,-0.6753164102611602,-0.6511249835239625,-0.12111368164583296,-0.3635586155257872,-1.0888751930733753,4
90,-0.9293508112603369,-1.0960759447823667,1.6444448339863806,-0.3635586155257872,-1.3263230515477906,4
91,-0.915879289995229,-1.140571040908207,0.9698958994425119,-0.3635586155257872,-2.1969651992873125,4
92,-0.9813123932828957,-0.8824994833783325,0.1545715350807918,-0.3635586155257872,-1.4846216238640673,4
93,-0.7811640773441505,-0.47314459902060063,5.509903511068204,-0.3635586155257872,-2.276114485445451,1
94,-1.2045547456761116,1.3155582652381843,-0.12111368164583296,-0.36357253407610773,-0.13908375917571497,4
95,-1.1468196545399352,-0.9714896756300134,0.7176732543521955,-0.36187586279203876,0.9690062470382221,2
96,-1.2045547456761116,-1.4075416176632498,0.6531511823523473,-0.36194684739867333,1.0481555331963606,2
97,-1.300779897569739,-1.541026906040771,1.1927903299874425,-0.36194684739867333,0.9690062470382221,2
98,-1.223799776054837,-1.4075416176632498,0.10764639180817481,-0.3624868871511087,1.0481555331963606,2
99,-1.2045547456761116,-1.318551425411569,-0.08591982419137023,-0.36286268800976224,0.9690062470382221,2
100,0.662213201060262,0.14978674674116507,0.43025675180741657,-0.36286268800976224,-7.420818085724445,4
101,-1.0890845634037587,-1.140571040908207,1.703101263077152,-0.36286268800976224,-1.0097259069152371,1
102,-0.7811640773441505,-0.5621347912722816,0.019661748172017976,-0.36286268800976224,-1.8803680546547592,4
103,-0.8100316229122387,-0.8736004641531646,1.609250976531918,-0.35924943234656037,-1.8012187684966208,4
104,-1.2045547456761116,-1.318551425411569,-0.7428718300080079,-0.3612063805216227,0.5732598162475303,2
105,-1.2873083763046311,-1.3808445599877455,0.29534696489864276,-0.35939140155982946,0.8898569608800838,2
106,-1.0217269570782193,-0.8913985026035008,-0.2384265398273754,-0.3614708329777122,-0.6931287622826836,4
107,-0.9813123932828957,-0.8913985026035008,-0.30294861182722377,-0.3614708329777122,-0.6139794761245452,4
108,-0.6753164102611602,-0.8113073295769881,-0.46132097037230607,-0.3614708329777122,-0.9305766207570987,4
109,-0.8196541381016015,-1.318551425411569,0.6003603961706531,-0.3614708329777122,-0.8514273345989603,4
110,-1.1179521089718467,-1.1850661370340476,-0.30881425473630086,-0.3614708329777122,-0.3765316176501301,2
111,-0.4732435912845423,-0.6155289066232902,-0.17390446782752705,-0.3614708329777122,-1.3263230515477906,4
112,-1.300779897569739,-1.318551425411569,-0.4730522561904603,-0.3614708329777122,0.5732598162475303,2
113,-0.915879289995229,-0.9269945795041732,0.5886291103524989,-0.3614708329777122,-0.05993447301757661,2
114,-1.5894553532506217,-1.318551425411569,0.14284024926263755,-0.3600789779456622,-0.6931287622826836,4
115,-1.0582925147977977,-1.0960759447823667,0.7645983976248125,-0.35811367864040755,1.0481555331963606,2
116,-1.223799776054837,-1.2473592716102242,-0.2501578256455297,-0.3602654865199569,0.8898569608800838,2
117,-1.1564421697292977,-1.1761671178088793,-0.06245725255506174,-0.3582556478536767,-0.05993447301757661,2
118,-1.0736885391007782,-1.327450444636737,0.7235388972612726,-0.3604965344552772,0.9690062470382221,2
119,-0.40588598495900313,-0.4286495028947604,0.7000763256249641,-0.3607749054616872,-0.7722780484408219,4
120,-0.9312753142982094,-0.9803886948551818,-0.17390446782752705,-0.3607749054616872,-1.3263230515477906,4
121,-1.2064792487139842,-1.2562582908353925,-0.2560234685546068,-0.3607749054616872,0.09836409929870013,2
122,-1.2622898368122881,-1.4520367137890902,-0.03312903800967613,-0.35952223593284216,0.5732598162475303,2
123,-0.2423032267398364,-0.4286495028947604,-0.2970829689181466,-0.35952223593284216,-1.8803680546547592,4
124,-1.0987070785931212,-1.1583690793585433,-0.4378583987359976,-0.35952223593284216,1.0481555331963606,2
125,-1.2622898368122881,-1.3630465215374092,-0.5375743281903087,-0.35952223593284216,0.9690062470382221,2
126,-0.415508500148366,-0.30406323374240707,1.1399995438057484,-0.35952223593284216,-2.1178159131291743,4
127,-0.646448864693072,-0.8736004641531646,0.21322796417156303,-0.35952223593284216,-1.8012187684966208,4
128,-1.1756872001080232,-1.1850661370340476,-0.5493056140084629,-0.35952223593284216,0.8107076747219455,2
129,-1.0987070785931212,-1.1583690793585433,-0.4789178990995374,-0.35952223593284216,1.0481555331963606,2
130,-1.2045547456761116,-1.229561233159888,0.10764639180817481,-0.35952223593284216,-0.3765316176501301,2
131,-0.915879289995229,-0.8736004641531646,-0.09765111000952448,-0.35868712291361216,-0.9305766207570987,4
132,-0.915879289995229,-0.8736004641531646,-0.21496396819106692,-0.35868712291361216,-2.1969651992873125,4
133,-0.39626346976964055,-0.44644754134509657,0.43612239471649367,-0.35868712291361216,-1.0888751930733753,4
134,-0.3385283786334639,-0.2506691183913985,0.5358383241708048,-0.35868712291361216,-2.4344130577617276,4
135,-0.8196541381016015,-0.8736004641531646,0.8760456128972779,-0.35868712291361216,-2.1969651992873125,4
136,-1.108329593782484,-1.0604798678816945,0.3364064652621826,-0.3586885147686442,1.0481555331963606,2
137,-1.2045547456761116,-1.318551425411569,-0.5317086852812315,-0.35870104146393267,0.8107076747219455,2
138,-1.112178599858229,-0.9981867333055179,-0.6196933289173884,-0.35876228308534286,1.0481555331963606,2
139,-1.0121044418888565,-1.0960759447823667,-0.26775475437276103,-0.3588263084168172,0.9690062470382221,2
140,-1.2622898368122881,-1.3007533869612327,1.0520149001695915,-0.3551550402358795,1.0481555331963606,2
141,-0.975538884169278,-0.9625906564048455,0.23082489289879438,-0.35541626358829465,-1.1680244792315138,4
142,-1.112178599858229,-0.9981867333055179,-0.3674706838270721,-0.35768498729053616,1.0481555331963606,2
143,-1.1756872001080232,-1.2473592716102242,-0.5962307572810799,-0.35772674294149764,0.9690062470382221,2
144,-0.7811640773441505,-0.8113073295769881,1.3218344739871393,-0.35541626358829465,-0.9305766207570987,4
145,-0.9351243203739544,-1.0960759447823667,1.3922221888960646,-0.35555823280156373,1.0481555331963606,2
146,-1.2045547456761116,-1.318551425411569,-0.07418853837321598,-0.35555823280156373,0.9690062470382221,2
147,-0.7522965317760623,-0.7846102719014837,-0.12111368164583296,-0.35799119539758717,-0.6931287622826836,4
148,-0.9255018051845917,-1.0960759447823667,-0.6372902576446198,-0.35673852586874216,0.8107076747219455,2
149,-0.95436935075268,-1.015984771755854,-0.04486032382783037,-0.35673852586874216,-1.1680244792315138,4
150,-1.0890845634037587,-1.1761671178088793,-0.3205455405544551,-0.35673852586874216,0.9690062470382221,2
151,-0.6195058221628564,-0.3752553875437518,1.4274160463505274,-0.35673852586874216,-1.7220694823384823,4
152,-0.7907865925335131,-0.793509291126652,-0.5844994714629257,-0.35673852586874216,-0.13908375917571497,2
153,-0.7907865925335131,-0.793509291126652,-0.37333632673614925,-0.35673852586874216,-0.13908375917571497,2
154,-1.1141031028961017,-1.015984771755854,-0.056591609645984614,-0.35673852586874216,-0.2973823314919917,2
155,-1.069839533025033,-0.6066298873981222,0.06072124853555783,-0.35673852586874216,-0.9305766207570987,4
156,-1.2026302426382391,-1.309652406186401,1.0402836143514373,-0.35433729756744947,0.9690062470382221,2
157,-1.1025560846688665,-1.1049749640075346,-0.20323268237291267,-0.35678028151970365,1.0481555331963606,2
158,-1.04482099353269,-1.2918543677360648,0.500644466716342,-0.354408282174084,1.0481555331963606,2
159,-1.2141772608654742,-1.2918543677360648,0.4654506092618793,-0.3544224790954109,1.0481555331963606,2
160,-0.915879289995229,-0.8736004641531646,0.9933584710788204,-0.3544224790954109,-0.7722780484408219,4
161,-0.9697653750556605,-0.9002975218286687,-0.1035167529186016,-0.35590341284951216,-0.13908375917571497,2
162,-1.1275746241612095,-0.9625906564048455,0.1780341067171003,-0.35590341284951216,0.25666267161497686,2
163,-0.5117336520419935,-0.6066298873981222,-0.07418853837321598,-0.35590341284951216,-1.8012187684966208,4
164,-0.8196541381016015,-1.318551425411569,0.013796105262940854,-0.35591733139983267,-1.8012187684966208,4
165,-0.723428986207974,-0.6511249835239625,0.0020648194447866097,-0.35591733139983267,-2.3552637716035894,4
166,-1.2045547456761116,-1.3719455407625774,0.3129438936258741,-0.35342869460252724,0.9690062470382221,2
167,-1.0679150299871605,-1.015984771755854,1.0168210427151287,-0.35342869460252724,-0.4556809038082685,4
168,-0.915879289995229,-0.9180955602790049,3.075661703801199,-0.35342869460252724,-1.3263230515477906,1
169,-1.031349472267582,-1.0337828102061903,5.081711578705574,-0.3525768793229126,-0.6931287622826836,1
170,-0.6349018464658367,-0.9002975218286687,1.2514467590782137,-0.35520748533348717,-1.3263230515477906,4
171,-0.9736143811314055,-1.318551425411569,1.0050897568969746,-0.35520748533348717,-0.2973823314919917,2
172,-0.7522965317760623,-0.6778220411994665,-0.19150139655475842,-0.35520748533348717,-1.0888751930733753,4
173,-0.971689878093533,-0.8913985026035008,0.2894813219895656,-0.35520748533348717,-0.21823304533385335,2
174,-0.6272038343143465,-0.4820436182457689,1.0109553998060516,-0.35520748533348717,-1.0888751930733753,4
175,-1.0910090664416312,-1.0604798678816945,-0.2501578256455297,-0.35520748533348717,0.1775133854568385,2
176,-1.1410461454263174,-1.0960759447823667,-0.30294861182722377,-0.35409400130784713,0.6524091024056687,2
177,-0.9832368963207682,-1.0782779063320305,-0.07418853837321598,-0.35416359405944964,1.0481555331963606,2
178,-0.915879289995229,-0.9625906564048455,0.5417039670798819,-0.35423318681105215,-1.3263230515477906,4
179,-0.9928594115101311,-0.9625906564048455,0.9522989707152805,-0.35424710536137266,1.0481555331963606,2
180,-0.7003349497535034,-0.793509291126652,0.3422721081712597,-0.3518670332565671,-1.2471737653896522,4
181,-1.2680633459259056,-1.1761671178088793,2.219277839075939,-0.351881230177894,0.09836409929870013,1
182,-0.7773150712684055,-0.8113073295769881,1.0402836143514373,-0.351881230177894,-1.2471737653896522,4
183,-0.9351243203739544,-1.0960759447823667,0.13697460635356043,-0.351725064043298,1.0481555331963606,2
184,-1.2045547456761116,-1.4075416176632498,1.4039534747142188,-0.35200900246983624,1.0481555331963606,2
185,-0.9851613993586409,-1.015984771755854,10.935623201964543,-0.35200900246983624,-1.0888751930733753,1
186,-1.2314977882063272,-1.3541475023122413,-0.09765111000952448,-0.3544906799919814,1.0481555331963606,2
187,-0.5887137735568956,-0.33965931064307947,-0.2560234685546068,-0.3531197027854121,-2.0386666269710356,4
188,-0.5887137735568956,-0.33965931064307947,-0.35573939800891785,-0.3531197027854121,-2.513562343919866,4
189,-0.9928594115101311,-1.0960759447823667,-0.49064918491769166,-0.3531197027854121,-0.13908375917571497,2
190,-1.2045547456761116,-1.0782779063320305,0.6531511823523473,-0.3531197027854121,0.25666267161497686,2
191,-0.44437604571645434,-0.793509291126652,3.615300851436294,-0.3531197027854121,-0.8514273345989603,1
192,-1.0332739753054547,-0.9892877140803497,0.5827634674434218,-0.3531336213357326,-0.2973823314919917,2
193,-1.0217269570782193,-1.0782779063320305,0.007930462353863733,-0.3504473411238761,0.5732598162475303,2
194,-1.2064792487139842,-1.3452484830870732,0.12524332053540618,-0.35051832573051067,0.8898569608800838,2
195,-1.1853097152973862,-1.229561233159888,-0.2618891114636839,-0.35339807379182214,1.0481555331963606,2
196,-0.4347535305270914,-1.5855220021666114,0.43025675180741657,-0.35073127955041433,1.0481555331963606,2
197,-0.9890104054343859,-0.9269945795041732,0.32467517944402835,-0.35256296077259214,0.9690062470382221,2
198,-1.2468938125093076,-1.3630465215374092,-0.2384265398273754,-0.35256296077259214,0.8898569608800838,2
199,-0.4347535305270914,-0.2506691183913985,0.8936425416245092,-0.35256296077259214,-2.4344130577617276,4
200,-0.723428986207974,-0.793509291126652,-0.2325608969182983,-0.35256296077259214,-0.7722780484408219,4
201,-0.6599203859581798,-0.8024083103518199,0.019661748172017976,-0.35256296077259214,-0.9305766207570987,4
202,-0.9813123932828957,-1.0604798678816945,1.2514467590782137,-0.35256296077259214,-0.8514273345989603,4
203,-1.2141772608654742,-1.3452484830870732,-0.4789178990995374,-0.35256296077259214,-1.0097259069152371,4
204,-0.8254276472152192,-0.9269945795041732,-0.42612711291784333,-0.35256296077259214,-0.3765316176501301,2
205,-0.9678408720177878,-1.0515808486565266,-0.37920196964522634,-0.35256296077259214,-0.05993447301757661,2
206,-0.5983362887462581,-0.5176396951464413,0.694210682715887,-0.35256296077259214,-1.8012187684966208,4
207,-1.1853097152973862,-1.3007533869612327,0.26015310744418,-0.35256296077259214,-2.9093087747105577,4
208,-1.069839533025033,-1.0960759447823667,-0.015532109282444757,-0.35256296077259214,0.8107076747219455,2
209,-0.530978682420719,-0.33965931064307947,-0.027263395100599004,-0.35256296077259214,-2.9884580608686964,4
210,-1.0602170178356702,-0.8380043872524923,-0.05072596673690749,-0.35172923960839414,1.0481555331963606,2
211,-0.9967084175858761,-0.9892877140803497,-0.2736203972818381,-0.3517417663036826,0.8898569608800838,2
212,-1.1468196545399352,-1.1850661370340476,-0.2560234685546068,-0.3488714828565891,1.0481555331963606,2
213,-0.530978682420719,-0.4286495028947604,2.201680910348707,-0.3490276489911851,-1.4054723377059288,1
214,-0.6984104467156309,-0.8736004641531646,0.08418382017186632,-0.3490276489911851,-1.1680244792315138,4
215,-0.7041839558292485,-0.9002975218286687,1.4860724754412986,-0.3490276489911851,-1.0888751930733753,4
216,-0.6041097978598761,-0.6511249835239625,2.5301569132570263,-0.3490276489911851,-2.276114485445451,1
217,-1.010179938850984,-1.0515808486565266,2.143024481257936,-0.3490276489911851,-0.4556809038082685,1
218,-0.8639177079726702,-1.0693788871068626,0.6062260390797303,-0.3490276489911851,-1.0888751930733753,4
219,-0.915879289995229,-0.9358935987293411,1.7852202638042316,-0.3490276489911851,-0.05993447301757661,1
220,-1.0813865512522685,-0.9180955602790049,-0.5199773994630773,-0.3504807456446453,1.0481555331963606,2
221,-0.8966342596165036,-0.9002975218286687,1.362893974350679,-0.34760795685849405,0.9690062470382221,2
222,-0.8196541381016015,-0.9358935987293411,4.113880498707849,-0.34760795685849405,-1.1680244792315138,1
223,-1.2526673216229254,-1.4075416176632498,0.43025675180741657,-0.34760795685849405,1.0481555331963606,2
224,-1.2026302426382391,-1.0693788871068626,-0.1563075391002957,-0.3477499260717632,0.7315583885638071,2
225,-1.108329593782484,-1.2740563292857285,1.7324294776225375,-0.3477499260717632,-0.21823304533385335,1
226,-1.0756130421386507,-1.0960759447823667,-0.1563075391002957,-0.3509066532844526,0.9690062470382221,2
227,-0.9255018051845917,-0.9625906564048455,-0.6607528292809283,-0.3510319202373371,-1.2471737653896522,4
228,-0.9447468355633173,-0.8380043872524923,-0.37920196964522634,-0.3510319202373371,-0.8514273345989603,4
229,-0.6272038343143465,-0.793509291126652,0.4654506092618793,-0.3510319202373371,-0.7722780484408219,4
230,-0.3904899606560227,-0.2684671568417347,0.16630282089894605,-0.3510319202373371,-1.4054723377059288,4
231,-0.4732435912845423,-0.44644754134509657,-0.09178546710044735,-0.3510319202373371,-1.1680244792315138,4
232,-1.0121044418888565,-1.024883790981022,-0.12111368164583296,-0.3496400652052871,0.019214813140561757,2
233,-0.15570059003557177,-0.04599167621253258,1.1165369721694398,-0.3496400652052871,-2.276114485445451,4
234,-0.3385283786334639,-0.2506691183913985,0.16630282089894605,-0.3496400652052871,-2.1969651992873125,4
235,-0.723428986207974,-0.793509291126652,-0.2970829689181466,-0.3496400652052871,-0.8514273345989603,4
236,-0.8196541381016015,-0.8913985026035008,-0.361605040917995,-0.3496400652052871,-1.4054723377059288,4
237,-0.08834298371003224,-0.8736004641531646,1.2397154732600595,-0.3496400652052871,-1.2471737653896522,4
238,-1.1141031028961017,-1.0604798678816945,-0.4437240416450747,-0.3484152327770831,1.0481555331963606,2
239,-1.0794620482143957,-1.140571040908207,-0.1269793245549101,-0.34845698842804457,1.0481555331963606,2
240,-1.1506686606156802,-1.2384602523850563,-0.2794860401909153,-0.3485265811796471,1.0481555331963606,2
241,-1.1699136909944057,-1.0604798678816945,-0.4378583987359976,-0.3485655531205445,0.8898569608800838,2
242,-1.05251900568418,-0.909196541053837,-0.6607528292809283,-0.3485752961057688,1.0481555331963606,2
243,-0.7907865925335131,-0.8647014449279967,-0.30294861182722377,-0.3486657666828521,-0.2973823314919917,2
244,-1.1237256180854645,-1.0337828102061903,-0.11524803873675583,-0.34869360378349307,1.0481555331963606,2
245,-0.76576805304117,-0.8380043872524923,1.5271319758048383,-0.34547841865945755,-1.4846216238640673,4
246,-0.3770184393909148,-0.07268873388803705,1.4978037612594528,-0.34547841865945755,-2.4344130577617276,4
247,-0.975538884169278,-0.8913985026035008,4.137343070344158,-0.34547841865945755,0.6524091024056687,1
248,-0.9639918659420428,-1.0515808486565266,-0.3205455405544551,-0.3489163005886211,1.0481555331963606,2
249,-1.0005574236616213,-1.140571040908207,-0.30881425473630086,-0.3473574229527251,0.8107076747219455,2
250,-1.0544435087220525,-0.8736004641531646,1.8849361932585427,-0.34405872652676656,-0.4556809038082685,1
251,-1.2930818854182489,-1.4520367137890902,-0.4554553274632289,-0.34751052700625057,1.0481555331963606,2
252,-0.3770184393909148,-0.4286495028947604,0.013796105262940854,-0.34755228265721205,-1.9595173408128974,4
253,-0.5001866338147581,-0.393053425994088,2.025711623076394,-0.34476857259311205,-1.4846216238640673,1
254,-0.6560713798824348,-0.8380043872524923,3.574241351072754,-0.34476857259311205,-0.7722780484408219,1
255,-0.5598462279888072,-0.8736004641531646,1.515400689986684,-0.34476857259311205,-1.1680244792315138,4
256,-1.0121044418888565,-1.4075416176632498,0.7176732543521955,-0.34476857259311205,-3.3050552055012496,4
257,-0.8966342596165036,-1.4520367137890902,4.2605215714347775,-0.34476857259311205,1.0481555331963606,1
258,-1.0890845634037587,-1.0960759447823667,-0.4554553274632289,-0.3478445722139426,0.9690062470382221,2
259,-0.3866409545802777,-0.7401151757756435,0.6531511823523473,-0.34491054180638114,-0.9305766207570987,4
260,-0.761919046965425,-0.6511249835239625,1.896667479076697,-0.343363077381748,-0.05993447301757661,1
261,-0.723428986207974,-0.8736004641531646,2.612275913984106,-0.34334888046042106,-0.9305766207570987,1
262,-0.7138064710186113,-0.8647014449279967,0.14870589217171468,-0.34334888046042106,-1.3263230515477906,4
263,-1.1468196545399352,-1.318551425411569,0.21322796417156303,-0.3434198650670556,1.0481555331963606,2
264,-0.7811640773441505,-0.8469034064776605,-0.3674706838270721,-0.34685635514118707,-0.13908375917571497,2
265,-0.6887879315262682,-0.6244279258484584,-0.42026147000876624,-0.34685635514118707,-1.8012187684966208,4
